,table_id,ip_bytes,ip_packet,ip_duration,in_port,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec,type
0,0.0,446824.0,2828.0,57.0,1.0,446824.0,2828.0,1.0,2.0,624570.0,624570.0,161360.0,192331.0,22882175.0,27699623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51288.0,2
1,0.0,14520.0,220.0,22.0,3.0,14520.0,220.0,1.0,3.0,36055.0,36055.0,20628.0,15440.0,3040236.0,2173274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.0,2
2,0.0,84774.0,597.0,60.0,1.0,84840.0,598.0,2.0,4.0,331599.0,331599.0,77495.0,94786.0,10965369.0,13664332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27567.0,2
3,0.0,17490.0,265.0,26.0,3.0,17490.0,265.0,1.0,3.0,671916.0,671916.0,322020.0,246766.0,46143058.0,35104300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56362.0,2
4,0.0,12870.0,195.0,19.0,1.0,12870.0,195.0,1.0,3.0,508526.0,508526.0,121902.0,150973.0,17285666.0,21685786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001.0,2
5,0.0,91200.0,550.0,55.0,2.0,91200.0,550.0,1.0,3.0,519475.0,519475.0,139451.0,167329.0,20165943.0,24071619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42697.0,2
6,0.0,35756.0,216.0,21.0,3.0,35756.0,216.0,1.0,3.0,586224.0,586224.0,286143.0,217379.0,41199512.0,31141861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47288.0,2
7,0.0,44588.0,314.0,31.0,3.0,44588.0,314.0,1.0,2.0,59885.0,59885.0,29149.0,30119.0,4226989.0,4425710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.0,2
8,0.0,36234.0,549.0,55.0,3.0,36234.0,549.0,1.0,3.0,70447.0,70447.0,33072.0,33166.0,4717266.0,4786837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6301.0,2
9,0.0,16898.0,119.0,12.0,3.0,16898.0,119.0,1.0,2.0,688451.0,688451.0,324398.0,257834.0,46399385.0,36828526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57729.0,2
10,0.0,91200.0,550.0,55.0,3.0,91200.0,550.0,1.0,3.0,69226.0,69226.0,32464.0,32555.0,4672862.0,4691115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,2
11,0.0,34926.0,211.0,21.0,2.0,34926.0,211.0,1.0,3.0,149274.0,149274.0,42538.0,49183.0,6174079.0,6889838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12393.0,2
12,0.0,17160.0,260.0,26.0,3.0,17160.0,260.0,1.0,3.0,212876.0,212876.0,107197.0,77267.0,15479906.0,11072002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18464.0,2
13,0.0,84560.0,510.0,51.0,3.0,84560.0,510.0,1.0,3.0,626997.0,626997.0,306449.0,230039.0,44101695.0,32714501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51702.0,2
14,0.0,68586.0,483.0,48.0,3.0,68586.0,483.0,1.0,2.0,156139.0,156139.0,80380.0,58223.0,11510161.0,8393871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13321.0,2
15,0.0,29678.0,209.0,21.0,3.0,29678.0,209.0,1.0,2.0,654584.0,654584.0,315275.0,243343.0,45188606.0,34701752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53894.0,2
16,0.0,4260.0,30.0,3.0,2.0,4260.0,30.0,1.0,2.0,407083.0,407083.0,117718.0,131448.0,17014469.0,18851081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34537.0,2
17,0.0,240318.0,1521.0,31.0,2.0,240318.0,1521.0,1.0,2.0,216942.0,216942.0,67970.0,75442.0,9787637.0,10783881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18709.0,2
18,0.0,38908.0,274.0,27.0,3.0,38908.0,274.0,1.0,2.0,116351.0,116351.0,58464.0,49457.0,8621574.0,7142600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9036.0,2
19,0.0,34926.0,211.0,21.0,2.0,34926.0,211.0,1.0,3.0,148051.0,148051.0,41927.0,48573.0,6074052.0,6849602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12333.0,2
20,0.0,66.0,1.0,1.0,1.0,66.0,1.0,2.0,6.0,428864.0,428864.0,104738.0,122650.0,14788109.0,17634957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36757.0,2
21,0.0,37554.0,569.0,57.0,3.0,37554.0,569.0,1.0,3.0,436088.0,436088.0,205689.0,167503.0,29621514.0,23977800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37594.0,2
22,0.0,31606.0,191.0,19.0,2.0,31606.0,191.0,1.0,3.0,454549.0,454549.0,126945.0,145400.0,18375510.0,20957501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38577.0,2
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,55952.0,55952.0,8469.0,14454.0,1263319.0,2145007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.0,2
24,0.0,35904.0,544.0,54.0,3.0,35904.0,544.0,1.0,3.0,692503.0,692503.0,326664.0,259629.0,46644824.0,37061759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58132.0,2
25,0.0,344756.0,2182.0,44.0,3.0,344756.0,2182.0,1.0,2.0,299349.0,299349.0,142234.0,113647.0,20590984.0,16299761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23948.0,2
26,0.0,53108.0,374.0,37.0,3.0,53108.0,374.0,1.0,2.0,153535.0,153535.0,78429.0,57573.0,11282801.0,8291488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12890.0,2
27,0.0,21780.0,330.0,33.0,1.0,21780.0,330.0,1.0,3.0,4933.0,4933.0,370.0,3378.0,24384.0,530258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,2
28,0.0,344598.0,2181.0,44.0,3.0,344598.0,2181.0,1.0,2.0,84761.0,84761.0,39537.0,37434.0,5721105.0,5388305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,2
29,0.0,23226.0,147.0,3.0,3.0,23226.0,147.0,1.0,2.0,135003.0,135003.0,67965.0,53199.0,9933176.0,7659245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10573.0,2
30,0.0,24708.0,174.0,17.0,2.0,24708.0,174.0,1.0,2.0,311896.0,311896.0,94300.0,102535.0,13649931.0,14659545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26023.0,2
31,0.0,24966.0,151.0,15.0,2.0,24966.0,151.0,1.0,3.0,69645.0,69645.0,23650.0,20269.0,3392850.0,2908027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6261.0,2
32,0.0,38544.0,584.0,58.0,1.0,38544.0,584.0,1.0,3.0,196390.0,196390.0,39425.0,55451.0,5496489.0,8062451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15914.0,2
33,0.0,67876.0,478.0,48.0,2.0,67876.0,478.0,1.0,2.0,625841.0,625841.0,158338.0,204072.0,22847471.0,29398758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51639.0,2
34,0.0,16500.0,250.0,25.0,3.0,16500.0,250.0,1.0,3.0,134138.0,134138.0,67448.0,52844.0,9884230.0,7601318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10535.0,2
35,0.0,464204.0,2938.0,60.0,2.0,464270.0,2939.0,2.0,6.0,81335.0,81335.0,27678.0,21359.0,4018618.0,3025216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6847.0,2
36,0.0,15510.0,235.0,23.0,3.0,15510.0,235.0,1.0,3.0,404454.0,404454.0,193203.0,157899.0,28002495.0,22649085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34317.0,2
37,0.0,464362.0,2939.0,61.0,2.0,465756.0,2960.0,4.0,8.0,205645.0,205645.0,60427.0,73560.0,8728683.0,10542340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17058.0,2
38,0.0,90370.0,545.0,54.0,1.0,90370.0,545.0,1.0,3.0,650616.0,650616.0,170457.0,200772.0,24326244.0,28708172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53207.0,2
39,0.0,9798.0,69.0,7.0,3.0,9798.0,69.0,1.0,2.0,303820.0,303820.0,143090.0,117230.0,20720769.0,16851833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24691.0,2
40,0.0,19738.0,139.0,14.0,3.0,19738.0,139.0,1.0,2.0,641170.0,641170.0,312109.0,235561.0,44824443.0,33528420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52626.0,2
41,0.0,445560.0,2820.0,57.0,1.0,445560.0,2820.0,1.0,2.0,653572.0,653572.0,173354.0,200836.0,24783035.0,28712316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53270.0,2
42,0.0,38874.0,589.0,59.0,2.0,38874.0,589.0,1.0,3.0,374215.0,374215.0,103199.0,123390.0,14868013.0,17882074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31230.0,2
43,0.0,162740.0,1030.0,21.0,3.0,162740.0,1030.0,1.0,2.0,183005.0,183005.0,95226.0,66038.0,13735187.0,9569316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14615.0,2
44,0.0,30776.0,186.0,18.0,1.0,30776.0,186.0,1.0,3.0,310869.0,310869.0,71627.0,87714.0,10161837.0,12671874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25964.0,2
45,0.0,201450.0,1275.0,26.0,1.0,201450.0,1275.0,1.0,2.0,61480.0,61480.0,9791.0,15080.0,1469715.0,2231592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5251.0,2
46,0.0,79236.0,558.0,56.0,3.0,79236.0,558.0,1.0,2.0,449925.0,449925.0,214055.0,172964.0,30876609.0,24715849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38434.0,2
47,0.0,19986.0,121.0,12.0,3.0,19986.0,121.0,1.0,3.0,124152.0,124152.0,62511.0,50243.0,9240730.0,7239657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9741.0,2
48,0.0,228626.0,1447.0,29.0,1.0,228626.0,1447.0,1.0,2.0,623187.0,623187.0,159979.0,192330.0,22664093.0,27699581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51260.0,2
49,0.0,329272.0,2084.0,42.0,2.0,329272.0,2084.0,1.0,2.0,221698.0,221698.0,71496.0,75454.0,10343498.0,10784593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18961.0,2
50,0.0,60490.0,365.0,36.0,1.0,60490.0,365.0,1.0,3.0,226888.0,226888.0,45322.0,63732.0,6430924.0,9061476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19195.0,2
51,0.0,387258.0,2451.0,50.0,1.0,387258.0,2451.0,1.0,2.0,452438.0,452438.0,111548.0,132266.0,15734249.0,18974550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38488.0,2
52,0.0,15510.0,235.0,23.0,1.0,15510.0,235.0,1.0,3.0,402604.0,402604.0,94122.0,115564.0,13246687.0,16665407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34137.0,2
53,0.0,56658.0,399.0,40.0,3.0,56658.0,399.0,1.0,2.0,210210.0,210210.0,106081.0,75737.0,15392172.0,10839852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17337.0,2
54,0.0,70006.0,493.0,49.0,2.0,70006.0,493.0,1.0,2.0,476249.0,476249.0,132690.0,154187.0,19162795.0,22242835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39929.0,2
55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,10959.0,10959.0,4212.0,3700.0,593378.0,577966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,2
56,0.0,49866.0,301.0,30.0,3.0,49866.0,301.0,1.0,3.0,323814.0,323814.0,151824.0,123644.0,21893306.0,17724054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27177.0,2
57,0.0,30294.0,459.0,46.0,2.0,30624.0,464.0,1.0,3.0,389121.0,389121.0,111476.0,126391.0,16105069.0,18262999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33199.0,2
58,0.0,68790.0,415.0,41.0,3.0,68790.0,415.0,1.0,3.0,266119.0,266119.0,130157.0,98435.0,18868967.0,14078523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21903.0,2
59,0.0,0.0,0.0,0.0,3.0,39600.0,600.0,3.0,7.0,212310.0,212310.0,106918.0,76983.0,15461640.0,11026974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17958.0,2
60,0.0,358.0,5.0,1.0,3.0,2914.0,21.0,2.0,5.0,334114.0,334114.0,156971.0,128783.0,22639108.0,18438059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28109.0,2
61,0.0,20130.0,305.0,30.0,3.0,20130.0,305.0,1.0,3.0,556303.0,556303.0,267649.0,205964.0,38515148.0,29549568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45375.0,2
62,0.0,410642.0,2599.0,53.0,3.0,410642.0,2599.0,1.0,2.0,361309.0,361309.0,175093.0,137824.0,25319448.0,19754020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30383.0,2
63,0.0,272.0,4.0,0.0,1.0,338.0,5.0,2.0,5.0,86765.0,86765.0,16916.0,26443.0,2511348.0,3943284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7147.0,2
64,0.0,19028.0,134.0,13.0,3.0,19028.0,134.0,1.0,2.0,140961.0,140961.0,73866.0,53245.0,10858700.0,7661773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11184.0,2
65,0.0,3550.0,25.0,2.0,2.0,3550.0,25.0,1.0,2.0,197083.0,197083.0,55027.0,71663.0,8058976.0,10236232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15978.0,2
66,0.0,178224.0,1128.0,23.0,3.0,178224.0,1128.0,1.0,2.0,628328.0,628328.0,307694.0,230135.0,44297966.0,32720785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51734.0,2
67,0.0,9900.0,150.0,15.0,3.0,9900.0,150.0,1.0,3.0,517454.0,517454.0,252452.0,196641.0,36446043.0,28214064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42597.0,2
68,0.0,4828.0,34.0,3.0,3.0,4828.0,34.0,1.0,2.0,222606.0,222606.0,108218.0,84133.0,15550169.0,12159424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18982.0,2
69,0.0,25796.0,156.0,15.0,1.0,25796.0,156.0,1.0,3.0,218701.0,218701.0,41551.0,62903.0,5831004.0,9006858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18874.0,2
70,0.0,151048.0,956.0,19.0,2.0,151048.0,956.0,1.0,2.0,443058.0,443058.0,124171.0,144583.0,17993153.0,20843850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37857.0,2
71,0.0,441768.0,2796.0,57.0,2.0,441768.0,2796.0,1.0,2.0,682567.0,682567.0,182872.0,213935.0,26399527.0,30753790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56753.0,2
72,0.0,48206.0,291.0,29.0,1.0,48206.0,291.0,1.0,3.0,159833.0,159833.0,35402.0,47285.0,5036192.0,6938743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13542.0,2
73,0.0,86220.0,520.0,52.0,2.0,86220.0,520.0,1.0,3.0,667006.0,667006.0,173444.0,212593.0,24970804.0,30560300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56027.0,2
74,0.0,34926.0,211.0,21.0,2.0,34926.0,211.0,1.0,3.0,411852.0,411852.0,118540.0,132306.0,17132695.0,18952769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35396.0,2
75,0.0,26994.0,409.0,41.0,3.0,26994.0,409.0,1.0,3.0,276951.0,276951.0,134973.0,104453.0,19534931.0,14938424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22383.0,2
76,0.0,7536.0,46.0,4.0,2.0,7536.0,46.0,1.0,3.0,309362.0,309362.0,93558.0,101969.0,13532615.0,14622313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25890.0,2
77,0.0,36564.0,554.0,55.0,3.0,36564.0,554.0,1.0,3.0,405096.0,405096.0,193524.0,158220.0,28023633.0,22702123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34349.0,2
78,0.0,15484.0,98.0,2.0,3.0,15484.0,98.0,1.0,2.0,514283.0,514283.0,249463.0,196470.0,35989320.0,28187466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42464.0,2
79,0.0,46008.0,324.0,32.0,3.0,46008.0,324.0,1.0,2.0,378203.0,378203.0,186485.0,142679.0,27042205.0,20449233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31864.0,2
80,0.0,30776.0,186.0,18.0,3.0,30776.0,186.0,1.0,3.0,265659.0,265659.0,129927.0,98205.0,18830911.0,14063367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21880.0,2
81,0.0,26838.0,189.0,19.0,1.0,26838.0,189.0,1.0,2.0,665526.0,665526.0,174357.0,208623.0,24872803.0,29917506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55874.0,2
82,0.0,15484.0,98.0,2.0,3.0,15484.0,98.0,1.0,2.0,70692.0,70692.0,33253.0,33233.0,4739489.0,4795590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.0,2
83,0.0,61486.0,433.0,44.0,3.0,62196.0,438.0,1.0,2.0,620921.0,620921.0,304506.0,225902.0,43819624.0,32125338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51034.0,2
84,0.0,37224.0,564.0,56.0,2.0,37224.0,564.0,1.0,3.0,639693.0,639693.0,162613.0,208237.0,23408490.0,30060167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52368.0,2
85,0.0,25410.0,385.0,38.0,2.0,25410.0,385.0,1.0,3.0,332408.0,332408.0,98730.0,110095.0,14243845.0,15843001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27906.0,2
86,0.0,22110.0,335.0,33.0,3.0,22110.0,335.0,1.0,3.0,557586.0,557586.0,268287.0,206605.0,38557232.0,29654475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45438.0,2
87,0.0,356290.0,2255.0,46.0,1.0,356290.0,2255.0,1.0,2.0,633643.0,633643.0,164388.0,196530.0,23359272.0,28292361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51937.0,2
88,0.0,1716.0,26.0,2.0,2.0,1716.0,26.0,1.0,3.0,145235.0,145235.0,41127.0,47773.0,5999780.0,6739837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12074.0,2
89,0.0,88710.0,535.0,54.0,3.0,88710.0,535.0,1.0,3.0,668257.0,668257.0,318727.0,246410.0,45649410.0,35054104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56149.0,2
90,0.0,17160.0,260.0,26.0,3.0,17160.0,260.0,1.0,3.0,31329.0,31329.0,16499.0,14847.0,2451904.0,2078671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.0,2
91,0.0,34914.0,529.0,53.0,2.0,34914.0,529.0,1.0,3.0,69186.0,69186.0,23419.0,20041.0,3362060.0,2886555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6239.0,2
92,0.0,61778.0,391.0,8.0,3.0,61778.0,391.0,1.0,2.0,89606.0,89606.0,42538.0,39283.0,6144594.0,5569956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.0,2
93,0.0,39906.0,241.0,24.0,1.0,39906.0,241.0,1.0,3.0,214061.0,214061.0,41009.0,61765.0,5743823.0,8886373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18582.0,2
94,0.0,32274.0,489.0,49.0,3.0,32274.0,489.0,1.0,3.0,564546.0,564546.0,273838.0,208020.0,39344649.0,29823054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45754.0,2
95,0.0,83730.0,505.0,50.0,3.0,83730.0,505.0,1.0,3.0,206627.0,206627.0,105558.0,72680.0,15318013.0,10367749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17107.0,2
96,0.0,28968.0,204.0,20.0,3.0,28968.0,204.0,1.0,2.0,95353.0,95353.0,48248.0,39311.0,7041025.0,5571878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7708.0,2
97,0.0,58996.0,356.0,35.0,1.0,58996.0,356.0,1.0,3.0,26696.0,26696.0,4613.0,7053.0,655360.0,1070051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.0,2
98,0.0,132.0,2.0,0.0,3.0,1266.0,13.0,3.0,7.0,401511.0,401511.0,191756.0,157634.0,27817127.0,22608199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34055.0,2
99,0.0,48206.0,291.0,29.0,2.0,48206.0,291.0,1.0,3.0,666546.0,666546.0,173214.0,212363.0,24932748.0,30545144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56004.0,2
100,0.0,53108.0,374.0,37.0,1.0,53108.0,374.0,1.0,2.0,269853.0,269853.0,56242.0,82557.0,7848393.0,11911145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22019.0,2
101,0.0,27548.0,194.0,19.0,3.0,27548.0,194.0,1.0,2.0,555267.0,555267.0,266931.0,205643.0,38437408.0,29497610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45304.0,2
102,0.0,272.0,4.0,0.0,3.0,272.0,4.0,1.0,4.0,420476.0,420476.0,202628.0,163848.0,29254896.0,23529469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36216.0,2
103,0.0,8378.0,59.0,6.0,2.0,8378.0,59.0,1.0,2.0,292994.0,292994.0,88710.0,94713.0,12806787.0,13512125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23489.0,2
104,0.0,99466.0,601.0,61.0,3.0,100926.0,623.0,4.0,9.0,481213.0,481213.0,230257.0,186195.0,33254665.0,26627012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40122.0,2
105,0.0,306046.0,1937.0,40.0,2.0,309996.0,1962.0,1.0,2.0,384199.0,384199.0,107067.0,125889.0,15454160.0,18183164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32712.0,2
106,0.0,72940.0,440.0,44.0,3.0,72940.0,440.0,1.0,3.0,324092.0,324092.0,151963.0,123783.0,21916380.0,17733228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27191.0,2
107,0.0,81240.0,490.0,49.0,1.0,81240.0,490.0,1.0,3.0,160231.0,160231.0,35601.0,47484.0,5069226.0,6951877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13562.0,2
108,0.0,22476.0,136.0,13.0,2.0,22476.0,136.0,1.0,3.0,126660.0,126660.0,36889.0,34716.0,5330294.0,5018724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10163.0,2
109,0.0,44886.0,271.0,27.0,3.0,44886.0,271.0,1.0,3.0,234493.0,234493.0,112060.0,90954.0,16143623.0,13195970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19606.0,2
110,0.0,13348.0,94.0,9.0,2.0,13348.0,94.0,1.0,2.0,311815.0,311815.0,94220.0,102534.0,13638571.0,14659475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26015.0,2
111,0.0,35574.0,539.0,54.0,2.0,35574.0,539.0,1.0,3.0,646916.0,646916.0,163823.0,209445.0,23547919.0,30197029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52846.0,2
112,0.0,49866.0,301.0,30.0,1.0,49866.0,301.0,1.0,3.0,365235.0,365235.0,83915.0,107683.0,11867655.0,15490830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30540.0,2
113,0.0,348864.0,2208.0,45.0,3.0,348864.0,2208.0,1.0,2.0,438381.0,438381.0,207950.0,167541.0,29975196.0,23982721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37642.0,2
114,0.0,36894.0,559.0,56.0,1.0,36894.0,559.0,1.0,3.0,579139.0,579139.0,142787.0,177742.0,20284361.0,25530693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46842.0,2
115,0.0,30954.0,469.0,47.0,3.0,30954.0,469.0,1.0,3.0,455109.0,455109.0,215195.0,177010.0,31014235.0,25300506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38605.0,2
116,0.0,12516.0,76.0,8.0,3.0,12516.0,76.0,1.0,3.0,341415.0,341415.0,160617.0,132428.0,23216151.0,18948758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28596.0,2
117,0.0,387574.0,2453.0,50.0,3.0,387574.0,2453.0,1.0,2.0,131287.0,131287.0,66710.0,51969.0,9792909.0,7472855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380.0,2
118,0.0,72136.0,508.0,51.0,3.0,72136.0,508.0,1.0,2.0,641541.0,641541.0,312479.0,235562.0,44876883.0,33528462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52663.0,2
119,0.0,8580.0,130.0,13.0,2.0,8580.0,130.0,1.0,3.0,455649.0,455649.0,127493.0,145950.0,18452183.0,21007021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38631.0,2
120,0.0,62316.0,376.0,37.0,1.0,62316.0,376.0,1.0,3.0,354012.0,354012.0,83341.0,101232.0,11778134.0,14524878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29587.0,2
121,0.0,46718.0,329.0,33.0,3.0,46718.0,329.0,1.0,2.0,277678.0,277678.0,135501.0,104645.0,19595099.0,14969488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22435.0,2
122,0.0,62196.0,438.0,44.0,2.0,62196.0,438.0,1.0,2.0,532049.0,532049.0,142944.0,173923.0,20704652.0,25093097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43707.0,2
123,0.0,42396.0,256.0,25.0,3.0,42396.0,256.0,1.0,3.0,593048.0,593048.0,288054.0,218692.0,41493991.0,31228069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48494.0,2
